"Sector","Indicator_Group_Code","Indicator_Group_Name","Indicator_Code","Indicator_Name","Disaggregation_Type","Level_Of_Difficulty","Sex","Location","Age","Type_Of_Disability","Country_Code","Country_Name","Time","Data","Units_Of_Measure"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_rur","Adjusted prevalence of Persons living in rural areas with disabilities i.e. at least a lot of functional diifficulty (% of Persons living in rural areas)","Level of difficulty, Location","At least a lot of difficulty","All","Rural","All","All","GMB","Gambia, The",2018,1.826614292,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_rur","Adjusted prevalence of Persons living in rural areas with disabilities i.e. at least a lot of functional diifficulty (% of Persons living in rural areas)","Level of difficulty, Location","At least a lot of difficulty","All","Rural","All","All","GHA","Ghana",2021,3.770659541,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_rur","Adjusted prevalence of Persons living in rural areas with disabilities i.e. at least a lot of functional diifficulty (% of Persons living in rural areas)","Level of difficulty, Location","At least a lot of difficulty","All","Rural","All","All","GTM","Guatemala",2018,4.096853847,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_rur","Adjusted prevalence of Persons living in rural areas with disabilities i.e. at least a lot of functional diifficulty (% of Persons living in rural areas)","Level of difficulty, Location","At least a lot of difficulty","All","Rural","All","All","GIN","Guinea",2018,5.382631541,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_rur","Adjusted prevalence of Persons living in rural areas with disabilities i.e. at least a lot of functional diifficulty (% of Persons living in rural areas)","Level of difficulty, Location","At least a lot of difficulty","All","Rural","All","All","GNB","Guinea-Bissau",2018,4.678589934,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_rur","Adjusted prevalence of Persons living in rural areas with disabilities i.e. at least a lot of functional diifficulty (% of Persons living in rural areas)","Level of difficulty, Location","At least a lot of difficulty","All","Rural","All","All","HTI","Haiti",2017,5.420456096,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_rur","Adjusted prevalence of Persons living in rural areas with disabilities i.e. at least a lot of functional diifficulty (% of Persons living in rural areas)","Level of difficulty, Location","At least a lot of difficulty","All","Rural","All","All","IDN","Indonesia",2019,1.660933648,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_rur","Adjusted prevalence of Persons living in rural areas with disabilities i.e. at least a lot of functional diifficulty (% of Persons living in rural areas)","Level of difficulty, Location","At least a lot of difficulty","All","Rural","All","All","KEN","Kenya",2019,4.112102692,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_rur","Adjusted prevalence of Persons living in rural areas with disabilities i.e. at least a lot of functional diifficulty (% of Persons living in rural areas)","Level of difficulty, Location","At least a lot of difficulty","All","Rural","All","All","KIR","Kiribati",2020,9.481549267,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_rur","Adjusted prevalence of Persons living in rural areas with disabilities i.e. at least a lot of functional diifficulty (% of Persons living in rural areas)","Level of difficulty, Location","At least a lot of difficulty","All","Rural","All","All","LSO","Lesotho",2017,7.616847899,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_rur","Adjusted prevalence of Persons living in rural areas with disabilities i.e. at least a lot of functional diifficulty (% of Persons living in rural areas)","Level of difficulty, Location","At least a lot of difficulty","All","Rural","All","All","LBR","Liberia",2016,3.629054844,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_rur","Adjusted prevalence of Persons living in rural areas with disabilities i.e. at least a lot of functional diifficulty (% of Persons living in rural areas)","Level of difficulty, Location","At least a lot of difficulty","All","Rural","All","All","MWI","Malawi",2019,4.075090679,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_rur","Adjusted prevalence of Persons living in rural areas with disabilities i.e. at least a lot of functional diifficulty (% of Persons living in rural areas)","Level of difficulty, Location","At least a lot of difficulty","All","Rural","All","All","MDV","Maldives",2009,15.71550567,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_rur","Adjusted prevalence of Persons living in rural areas with disabilities i.e. at least a lot of functional diifficulty (% of Persons living in rural areas)","Level of difficulty, Location","At least a lot of difficulty","All","Rural","All","All","MLI","Mali",2018,5.648652992,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_rur","Adjusted prevalence of Persons living in rural areas with disabilities i.e. at least a lot of functional diifficulty (% of Persons living in rural areas)","Level of difficulty, Location","At least a lot of difficulty","All","Rural","All","All","MRT","Mauritania",2021,6.48355153,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_rur","Adjusted prevalence of Persons living in rural areas with disabilities i.e. at least a lot of functional diifficulty (% of Persons living in rural areas)","Level of difficulty, Location","At least a lot of difficulty","All","Rural","All","All","MUS","Mauritius",2011,2.278288463,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_rur","Adjusted prevalence of Persons living in rural areas with disabilities i.e. at least a lot of functional diifficulty (% of Persons living in rural areas)","Level of difficulty, Location","At least a lot of difficulty","All","Rural","All","All","MEX","Mexico",2020,7.137803863,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_rur","Adjusted prevalence of Persons living in rural areas with disabilities i.e. at least a lot of functional diifficulty (% of Persons living in rural areas)","Level of difficulty, Location","At least a lot of difficulty","All","Rural","All","All","MAR","Morocco",2014,6.979589908,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_rur","Adjusted prevalence of Persons living in rural areas with disabilities i.e. at least a lot of functional diifficulty (% of Persons living in rural areas)","Level of difficulty, Location","At least a lot of difficulty","All","Rural","All","All","MMR","Myanmar",2014,1.197881688,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_rur","Adjusted prevalence of Persons living in rural areas with disabilities i.e. at least a lot of functional diifficulty (% of Persons living in rural areas)","Level of difficulty, Location","At least a lot of difficulty","All","Rural","All","All","NAM","Namibia",2015,5.275293883,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_rur","Adjusted prevalence of Persons living in rural areas with disabilities i.e. at least a lot of functional diifficulty (% of Persons living in rural areas)","Level of difficulty, Location","At least a lot of difficulty","All","Rural","All","All","NPL","Nepal",2022,8.304339291,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_rur","Adjusted prevalence of Persons living in rural areas with disabilities i.e. at least a lot of functional diifficulty (% of Persons living in rural areas)","Level of difficulty, Location","At least a lot of difficulty","All","Rural","All","All","NER","Niger",2018,3.848259216,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_rur","Adjusted prevalence of Persons living in rural areas with disabilities i.e. at least a lot of functional diifficulty (% of Persons living in rural areas)","Level of difficulty, Location","At least a lot of difficulty","All","Rural","All","All","NGA","Nigeria",2018,3.370284333,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_rur","Adjusted prevalence of Persons living in rural areas with disabilities i.e. at least a lot of functional diifficulty (% of Persons living in rural areas)","Level of difficulty, Location","At least a lot of difficulty","All","Rural","All","All","PAK","Pakistan",2020,3.86870396,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_rur","Adjusted prevalence of Persons living in rural areas with disabilities i.e. at least a lot of functional diifficulty (% of Persons living in rural areas)","Level of difficulty, Location","At least a lot of difficulty","All","Rural","All","All","PHL","Philippines",2020,2.03659376,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_rur","Adjusted prevalence of Persons living in rural areas with disabilities i.e. at least a lot of functional diifficulty (% of Persons living in rural areas)","Level of difficulty, Location","At least a lot of difficulty","All","Rural","All","All","RWA","Rwanda",2021,3.745241244,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_rur","Adjusted prevalence of Persons living in rural areas with disabilities i.e. at least a lot of functional diifficulty (% of Persons living in rural areas)","Level of difficulty, Location","At least a lot of difficulty","All","Rural","All","All","SEN","Senegal",2018,5.417037705,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_rur","Adjusted prevalence of Persons living in rural areas with disabilities i.e. at least a lot of functional diifficulty (% of Persons living in rural areas)","Level of difficulty, Location","At least a lot of difficulty","All","Rural","All","All","SLE","Sierra Leone",2018,2.806988136,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_rur","Adjusted prevalence of Persons living in rural areas with disabilities i.e. at least a lot of functional diifficulty (% of Persons living in rural areas)","Level of difficulty, Location","At least a lot of difficulty","All","Rural","All","All","SOM","Somalia",2022,5.827294856,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_rur","Adjusted prevalence of Persons living in rural areas with disabilities i.e. at least a lot of functional diifficulty (% of Persons living in rural areas)","Level of difficulty, Location","At least a lot of difficulty","All","Rural","All","All","ZAF","South Africa",2016,5.441117041,"Percent"
"Prevalence","adj_al_alot_dfcl","Persons (15+ years) with disabilities (adjusted, % of population group)","adj_al_alot_dfcl_rur","Adjusted prevalence of Persons living in rural areas with disabilities i.e. at least a lot of functional diifficulty (% of Persons living in rural areas)","Level of difficulty, Location","At least a lot of difficulty","All","Rural","All","All","LKA","Sri Lanka",2021,3.955227958,"Percent"
